,0,1,2,3,4,5,6,7,8,9,10,11
10,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.6660808435852372: 0.1, 0.6643233743409491: 0.1, 0.6649122807017545: 0.2, 0.6637478108581436: 0.1, 0.6625874125874126: 0.1, 0.6596858638743456: 0.2, 0.6590909090909092: 0.1, 0.6579406631762652: 0.1}]","[{0.6572934973637962: 0.2, 0.656140350877193: 0.1, 0.6578947368421053: 0.1, 0.6567425569176883: 0.1, 0.6573426573426574: 0.1, 0.6579406631762652: 0.1, 0.6590909090909092: 0.1, 0.6614310645724258: 0.1, 0.6649214659685864: 0.1}]","[{0.6836555360281195: 0.1, 0.6854130052724077: 0.1, 0.6842105263157894: 0.1, 0.6842105263157895: 0.1, 0.6795096322241682: 0.1, 0.6783216783216783: 0.2, 0.6788830715532286: 0.2, 0.6806282722513088: 0.1}]","[{0.4094903339191564: 0.1, 0.4077328646748682: 0.1, 0.4087719298245614: 0.1, 0.4105263157894737: 0.1, 0.4115586690017513: 0.1, 0.4108391608391608: 0.1, 0.4118673647469459: 0.2, 0.4125874125874126: 0.1, 0.4136125654450261: 0.1}]","[{0.5430579964850615: 0.1, 0.5413005272407733: 0.1, 0.5421052631578946: 0.1, 0.5438596491228069: 0.1, 0.5464098073555167: 0.1, 0.5454545454545454: 0.2, 0.5462478184991274: 0.1, 0.5410122164048865: 0.1, 0.5445026178010471: 0.1}]","[{0.2302284710017574: 0.1, 0.2319859402460456: 0.1, 0.2333333333333333: 0.2, 0.2311733800350262: 0.1, 0.2325174825174825: 0.1, 0.2321116928446771: 0.1, 0.2307692307692307: 0.1, 0.2286212914485166: 0.1, 0.2303664921465968: 0.1}]","[{0.5500878734622143: 0.1, 0.5465729349736379: 0.1, 0.5456140350877192: 0.1, 0.5421052631578948: 0.1, 0.5446584938704029: 0.1, 0.5419580419580419: 0.1, 0.5392670157068062: 0.1, 0.5402097902097902: 0.1, 0.5427574171029669: 0.1, 0.5445026178010471: 0.1}]","[{0.3339191564147628: 0.1, 0.335676625659051: 0.1, 0.3350877192982456: 0.2, 0.3362521891418564: 0.1, 0.3356643356643356: 0.1, 0.3368237347294939: 0.2, 0.3356643356643357: 0.1, 0.3385689354275742: 0.1}]","[{0.2231985940246045: 0.1, 0.2249560632688927: 0.1, 0.2228070175438596: 0.1, 0.2210526315789473: 0.1, 0.2206654991243432: 0.1, 0.2185314685314685: 0.1, 0.2164048865619546: 0.1, 0.215034965034965: 0.1, 0.2129144851657941: 0.1, 0.2146596858638743: 0.1}]","[{0.2899824253075571: 0.2, 0.287719298245614: 0.2, 0.2889667250437828: 0.1, 0.2884615384615384: 0.1, 0.2897033158813263: 0.2, 0.2884615384615385: 0.1, 0.2914485165794067: 0.1}]"
11,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.6643356643356644: 0.5, 0.6672504378283712: 0.1, 0.666083916083916: 0.2, 0.6637478108581436: 0.1, 0.6690017513134852: 0.1}]","[{0.6643356643356644: 0.1, 0.6625874125874126: 0.1, 0.6590909090909091: 0.3, 0.6608391608391607: 0.1, 0.660245183887916: 0.1, 0.6608391608391608: 0.1, 0.6602451838879159: 0.1, 0.6637478108581436: 0.1}]","[{0.68006993006993: 0.1, 0.6835664335664335: 0.1, 0.6870629370629371: 0.3, 0.6865148861646235: 0.1, 0.6888111888111889: 0.1, 0.6935201401050788: 0.1, 0.6940559440559441: 0.1, 0.6952714535901927: 0.1}]","[{0.4108391608391608: 0.1, 0.4125874125874126: 0.3, 0.415061295971979: 0.1, 0.4160839160839161: 0.2, 0.4168126094570928: 0.2, 0.4143356643356643: 0.1}]","[{0.548951048951049: 0.3, 0.5506993006993006: 0.1, 0.553415061295972: 0.1, 0.5524475524475524: 0.1, 0.5541958041958042: 0.1, 0.5569176882661997: 0.1, 0.5576923076923077: 0.1, 0.5551663747810858: 0.1}]","[{0.2307692307692307: 0.2, 0.2325174825174825: 0.2, 0.2346760070052539: 0.1, 0.236013986013986: 0.1, 0.2377622377622377: 0.1, 0.2399299474605954: 0.1, 0.2395104895104895: 0.1, 0.2416812609457092: 0.1}]","[{0.5437062937062938: 0.1, 0.5454545454545454: 0.1, 0.5472027972027973: 0.1, 0.5472027972027972: 0.3, 0.5481611208406305: 0.1, 0.5516637478108581: 0.1, 0.5506993006993007: 0.1, 0.5551663747810858: 0.1}]","[{0.3409090909090909: 0.1, 0.3426573426573426: 0.2, 0.3444055944055944: 0.3, 0.3461538461538461: 0.1, 0.3450087565674256: 0.1, 0.3432574430823117: 0.1, 0.3450087565674255: 0.1}]","[{0.2167832167832167: 0.2, 0.2185314685314685: 0.1, 0.2167832167832168: 0.1, 0.2189141856392294: 0.1, 0.2202797202797202: 0.1, 0.222027972027972: 0.1, 0.2241681260945709: 0.2, 0.2237762237762238: 0.1}]","[{0.2937062937062937: 0.2, 0.2954545454545454: 0.2, 0.2919580419580419: 0.1, 0.2942206654991243: 0.1, 0.2972027972027972: 0.1, 0.2994746059544658: 0.1, 0.3006993006993007: 0.1, 0.3012259194395796: 0.1}]"
12,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.666083916083916: 0.1, 0.6649214659685864: 0.1, 0.6631762652705061: 0.2, 0.6637630662020906: 0.1, 0.6660869565217391: 0.1, 0.6666666666666667: 0.1, 0.6684027777777778: 0.2, 0.671875: 0.1}]","[{0.666083916083916: 0.1, 0.6666666666666667: 0.1, 0.6684118673647469: 0.1, 0.668411867364747: 0.1, 0.6655052264808362: 0.1, 0.6660869565217392: 0.1, 0.6649305555555556: 0.3, 0.6666666666666666: 0.1}]","[{0.6958041958041958: 0.1, 0.6945898778359512: 0.2, 0.6963350785340314: 0.1, 0.6968641114982578: 0.1, 0.6991304347826087: 0.1, 0.6996527777777778: 0.2, 0.6996527777777777: 0.1, 0.703125: 0.1}]","[{0.4143356643356643: 0.1, 0.4118673647469459: 0.1, 0.4136125654450261: 0.2, 0.4146341463414634: 0.1, 0.4139130434782608: 0.1, 0.4131944444444444: 0.4}]","[{0.5506993006993006: 0.1, 0.5479930191972077: 0.2, 0.5497382198952879: 0.1, 0.5522648083623694: 0.1, 0.5547826086956522: 0.1, 0.5572916666666667: 0.1, 0.5607638888888888: 0.1, 0.5590277777777778: 0.1, 0.5572916666666666: 0.1}]","[{0.243006993006993: 0.1, 0.2425828970331588: 0.1, 0.244328097731239: 0.1, 0.2460732984293193: 0.1, 0.2473867595818815: 0.1, 0.248695652173913: 0.1, 0.2482638888888889: 0.3, 0.2499999999999999: 0.1}]","[{0.5506993006993007: 0.1, 0.5514834205933683: 0.1, 0.5532286212914486: 0.1, 0.5549738219895288: 0.1, 0.5557491289198606: 0.1, 0.5565217391304347: 0.1, 0.5590277777777777: 0.2, 0.5625: 0.2}]","[{0.3461538461538461: 0.1, 0.343804537521815: 0.1, 0.3455497382198952: 0.1, 0.3472949389179755: 0.1, 0.3484320557491289: 0.1, 0.3495652173913043: 0.1, 0.3506944444444444: 0.1, 0.3524305555555555: 0.3}]","[{0.2237762237762238: 0.1, 0.2233856893542757: 0.3, 0.2247386759581881: 0.1, 0.2243478260869565: 0.1, 0.2239583333333333: 0.1, 0.2256944444444444: 0.2, 0.2274305555555555: 0.1}]","[{0.3024475524475524: 0.1, 0.3036649214659686: 0.1, 0.3054101221640488: 0.2, 0.3031358885017421: 0.1, 0.3008695652173913: 0.1, 0.2986111111111111: 0.1, 0.3003472222222221: 0.1, 0.3020833333333333: 0.1, 0.3038194444444444: 0.1}]"
13,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.6753472222222222: 0.1, 0.6782608695652175: 0.1, 0.6765217391304348: 0.1, 0.6736111111111112: 0.2, 0.6747826086956522: 0.1, 0.6689774696707105: 0.1, 0.6695501730103806: 0.3}]","[{0.6614583333333333: 0.1, 0.6660869565217391: 0.1, 0.6695652173913044: 0.1, 0.6701388888888888: 0.2, 0.671304347826087: 0.1, 0.6689774696707106: 0.1, 0.6660899653979239: 0.1, 0.6626297577854671: 0.1, 0.6626297577854672: 0.1}]","[{0.7065972222222223: 0.1, 0.711304347826087: 0.3, 0.7100694444444444: 0.1, 0.7118055555555556: 0.1, 0.7105719237435009: 0.1, 0.7093425605536332: 0.2, 0.7076124567474049: 0.1}]","[{0.4149305555555556: 0.2, 0.4156521739130435: 0.3, 0.4166666666666667: 0.1, 0.4176776429809358: 0.1, 0.4186851211072664: 0.1, 0.4204152249134948: 0.2}]","[{0.5590277777777779: 0.1, 0.5582608695652174: 0.2, 0.56: 0.1, 0.5590277777777778: 0.2, 0.5563258232235702: 0.1, 0.5536332179930795: 0.1, 0.5519031141868512: 0.2}]","[{0.25: 0.2, 0.2504347826086956: 0.1, 0.248695652173913: 0.1, 0.2521739130434782: 0.1, 0.2517361111111111: 0.1, 0.2512998266897747: 0.1, 0.2491349480968858: 0.2, 0.2508650519031142: 0.1}]","[{0.5625: 0.1, 0.5652173913043479: 0.3, 0.5642361111111112: 0.2, 0.5667244367417676: 0.1, 0.5640138408304498: 0.2, 0.5657439446366782: 0.1}]","[{0.3506944444444445: 0.1, 0.3530434782608695: 0.1, 0.3547826086956522: 0.2, 0.3559027777777778: 0.1, 0.3541666666666667: 0.1, 0.3552859618717504: 0.1, 0.3546712802768165: 0.1, 0.3546712802768166: 0.2}]","[{0.2239583333333333: 0.2, 0.2243478260869565: 0.2, 0.2260869565217391: 0.1, 0.2274305555555555: 0.1, 0.2253032928942807: 0.1, 0.2231833910034601: 0.1, 0.2214532871972318: 0.1, 0.2197231833910034: 0.1}]","[{0.3038194444444445: 0.1, 0.3060869565217392: 0.1, 0.3078260869565217: 0.2, 0.3090277777777778: 0.1, 0.3072916666666667: 0.1, 0.3084922010398613: 0.1, 0.3079584775086504: 0.1, 0.3079584775086505: 0.1, 0.3096885813148788: 0.1}]"
14,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.6695501730103806: 0.1, 0.6666666666666667: 0.1, 0.6655172413793105: 0.1, 0.6626506024096386: 0.1, 0.661512027491409: 0.1, 0.6603773584905661: 0.1, 0.6575342465753424: 0.1, 0.654109589041096: 0.1, 0.6547008547008546: 0.1, 0.651877133105802: 0.1}]","[{0.6660899653979239: 0.1, 0.6614853195164077: 0.1, 0.6603448275862069: 0.1, 0.6609294320137693: 0.1, 0.6580756013745704: 0.1, 0.6569468267581475: 0.1, 0.6523972602739727: 0.1, 0.6558219178082192: 0.1, 0.6581196581196581: 0.1, 0.6604095563139931: 0.1}]","[{0.7093425605536332: 0.1, 0.7098445595854923: 0.1, 0.7120689655172414: 0.1, 0.7125645438898451: 0.1, 0.7096219931271477: 0.1, 0.711835334476844: 0.1, 0.7123287671232877: 0.1, 0.7123287671232876: 0.1, 0.7094017094017093: 0.1, 0.71160409556314: 0.1}]","[{0.4204152249134948: 0.1, 0.4214162348877375: 0.1, 0.4189655172413793: 0.1, 0.4182444061962134: 0.1, 0.4192439862542955: 0.1, 0.41852487135506: 0.1, 0.4195205479452055: 0.1, 0.4212328767123288: 0.1, 0.4205128205128205: 0.1, 0.4197952218430034: 0.1}]","[{0.5536332179930796: 0.1, 0.5509499136442142: 0.1, 0.5482758620689655: 0.1, 0.549053356282272: 0.1, 0.5481099656357389: 0.1, 0.5471698113207547: 0.1, 0.5445205479452054: 0.1, 0.5445205479452055: 0.1, 0.547008547008547: 0.1, 0.5443686006825937: 0.1}]","[{0.2525951557093425: 0.1, 0.2538860103626943: 0.1, 0.2551724137931034: 0.1, 0.2547332185886403: 0.1, 0.2542955326460481: 0.1, 0.2555746140651801: 0.1, 0.2551369863013699: 0.1, 0.2534246575342466: 0.1, 0.2512820512820513: 0.1, 0.2525597269624573: 0.1}]","[{0.5692041522491349: 0.1, 0.5682210708117444: 0.1, 0.5655172413793104: 0.1, 0.5628227194492255: 0.1, 0.5618556701030928: 0.1, 0.5608919382504288: 0.1, 0.5599315068493151: 0.2, 0.5572649572649573: 0.1, 0.5580204778156996: 0.1}]","[{0.3529411764705882: 0.1, 0.3506044905008635: 0.1, 0.35: 0.1, 0.3476764199655766: 0.1, 0.3470790378006873: 0.1, 0.3447684391080617: 0.1, 0.3441780821917808: 0.2, 0.3435897435897436: 0.1, 0.3447098976109214: 0.1}]","[{0.2197231833910034: 0.1, 0.2210708117443868: 0.1, 0.2189655172413793: 0.1, 0.2185886402753872: 0.1, 0.2199312714776632: 0.1, 0.2212692967409948: 0.1, 0.2226027397260274: 0.1, 0.2243150684931507: 0.1, 0.2239316239316239: 0.1, 0.2252559726962457: 0.1}]","[{0.3079584775086505: 0.1, 0.309153713298791: 0.1, 0.3068965517241379: 0.1, 0.3080895008605852: 0.1, 0.3075601374570447: 0.1, 0.3053173241852487: 0.1, 0.3030821917808219: 0.2, 0.3025641025641025: 0.1, 0.3003412969283276: 0.1}]"
15,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.6524701873935264: 0.1, 0.653061224489796: 0.2, 0.6541737649063032: 0.1, 0.6564625850340136: 0.1, 0.6536502546689303: 0.1, 0.6491525423728813: 0.1, 0.6480541455160744: 0.1, 0.6503378378378378: 0.1, 0.6486486486486487: 0.1}]","[{0.6575809199318569: 0.1, 0.6564625850340136: 0.1, 0.6581632653061225: 0.2, 0.6609880749574106: 0.1, 0.6570458404074704: 0.1, 0.6559322033898305: 0.1, 0.6548223350253808: 0.1, 0.6554054054054055: 0.1, 0.6554054054054054: 0.1}]","[{0.7086882453151618: 0.1, 0.7108843537414966: 0.2, 0.7137989778534923: 0.1, 0.7125850340136055: 0.1, 0.7113752122241086: 0.1, 0.7101694915254237: 0.1, 0.7089678510998308: 0.1, 0.7060810810810811: 0.2}]","[{0.4207836456558773: 0.1, 0.4217687074829932: 0.1, 0.4200680272108844: 0.1, 0.4190800681431005: 0.1, 0.4166666666666667: 0.1, 0.4176570458404074: 0.1, 0.4169491525423728: 0.1, 0.416243654822335: 0.1, 0.4172297297297297: 0.2}]","[{0.545144804088586: 0.1, 0.5425170068027212: 0.1, 0.54421768707483: 0.1, 0.5485519591141397: 0.1, 0.5493197278911566: 0.1, 0.5449915110356536: 0.1, 0.5440677966101695: 0.1, 0.5414551607445008: 0.1, 0.5405405405405406: 0.2}]","[{0.252129471890971: 0.1, 0.2517006802721089: 0.1, 0.2534013605442177: 0.1, 0.2555366269165247: 0.1, 0.2551020408163265: 0.1, 0.2546689303904923: 0.1, 0.2542372881355932: 0.1, 0.2554991539763113: 0.1, 0.2533783783783783: 0.1, 0.2550675675675675: 0.1}]","[{0.5570698466780237: 0.1, 0.5578231292517007: 0.1, 0.5578231292517006: 0.1, 0.5604770017035775: 0.1, 0.5629251700680272: 0.1, 0.5602716468590832: 0.1, 0.5576271186440678: 0.1, 0.5583756345177665: 0.1, 0.554054054054054: 0.2}]","[{0.3441226575809199: 0.1, 0.3452380952380953: 0.1, 0.3469387755102041: 0.1, 0.3492333901192504: 0.1, 0.3503401360544217: 0.1, 0.3514431239388794: 0.1, 0.3491525423728813: 0.1, 0.350253807106599: 0.1, 0.3513513513513513: 0.1, 0.3530405405405405: 0.1}]","[{0.2248722316865417: 0.1, 0.2227891156462585: 0.1, 0.2210884353741496: 0.2, 0.2197614991482112: 0.1, 0.2207130730050933: 0.1, 0.2203389830508474: 0.1, 0.2182741116751269: 0.1, 0.2195945945945945: 0.1, 0.2212837837837837: 0.1}]","[{0.2998296422487223: 0.2, 0.3010204081632653: 0.2, 0.2976190476190476: 0.1, 0.297113752122241: 0.1, 0.2983050847457626: 0.1, 0.299492385786802: 0.1, 0.2972972972972972: 0.2}]"
16,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.6463620981387479: 0.1, 0.6440677966101696: 0.1, 0.6434634974533107: 0.2, 0.6417657045840407: 0.1, 0.6423728813559322: 0.1, 0.6406779661016949: 0.1, 0.6395939086294417: 0.1, 0.6402027027027026: 0.1, 0.6408094435075885: 0.1}]","[{0.6565143824027072: 0.1, 0.6576271186440679: 0.1, 0.6604414261460102: 0.1, 0.6621392190152802: 0.1, 0.6621392190152803: 0.1, 0.6627118644067796: 0.1, 0.6593220338983051: 0.1, 0.6598984771573604: 0.1, 0.6554054054054055: 0.1, 0.6559865092748735: 0.1}]","[{0.7072758037225042: 0.1, 0.7084745762711864: 0.1, 0.7130730050933787: 0.1, 0.7147707979626485: 0.2, 0.7169491525423728: 0.1, 0.7152542372881356: 0.1, 0.7174280879864636: 0.1, 0.714527027027027: 0.1, 0.7116357504215851: 0.1}]","[{0.4179357021996616: 0.1, 0.4169491525423728: 0.1, 0.4159592529711375: 0.2, 0.4176570458404074: 0.1, 0.4186440677966102: 0.1, 0.4203389830508474: 0.1, 0.4196277495769882: 0.1, 0.4172297297297297: 0.1, 0.418212478920742: 0.1}]","[{0.5397631133671743: 0.1, 0.5389830508474576: 0.1, 0.5432937181663837: 0.1, 0.5415959252971138: 0.1, 0.5449915110356537: 0.1, 0.5457627118644068: 0.2, 0.5482233502538071: 0.1, 0.5456081081081081: 0.1, 0.5463743676222597: 0.1}]","[{0.2571912013536379: 0.2, 0.2576271186440678: 0.2, 0.2597623089983022: 0.2, 0.2580645161290322: 0.1, 0.259322033898305: 0.1, 0.2567567567567567: 0.1, 0.2563237774030354: 0.1}]","[{0.5566835871404399: 0.1, 0.5576271186440678: 0.1, 0.5602716468590832: 0.3, 0.5610169491525423: 0.1, 0.5610169491525424: 0.1, 0.5617597292724197: 0.1, 0.5591216216216216: 0.1, 0.5598650927487352: 0.1}]","[{0.3536379018612521: 0.1, 0.3559322033898305: 0.1, 0.3582342954159592: 0.1, 0.3599320882852292: 0.2, 0.3610169491525424: 0.1, 0.3627118644067796: 0.1, 0.3620981387478849: 0.1, 0.3614864864864864: 0.1, 0.3608768971332209: 0.1}]","[{0.2199661590524534: 0.2, 0.2186440677966101: 0.1, 0.2190152801358234: 0.2, 0.2207130730050933: 0.1, 0.2203389830508474: 0.2, 0.2195945945945945: 0.1, 0.2209106239460371: 0.1}]","[{0.299492385786802: 0.1, 0.3016949152542373: 0.1, 0.3022071307300509: 0.1, 0.3039049235993208: 0.1, 0.3056027164685908: 0.1, 0.3067796610169492: 0.1, 0.3084745762711864: 0.1, 0.3079526226734348: 0.1, 0.3074324324324324: 0.1, 0.3069139966273187: 0.1}]"
17,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.642495784148398: 0.1, 0.6414141414141414: 0.3, 0.6430976430976431: 0.1, 0.6458684654300169: 0.1, 0.6447811447811448: 0.2, 0.6441821247892074: 0.1, 0.6470588235294117: 0.1}]","[{0.657672849915683: 0.1, 0.6582491582491583: 0.1, 0.6616161616161617: 0.1, 0.6582491582491582: 0.1, 0.6593591905564924: 0.1, 0.6599326599326599: 0.2, 0.6627318718381113: 0.1, 0.6632996632996633: 0.1, 0.6605042016806724: 0.1}]","[{0.7133220910623945: 0.1, 0.7138047138047139: 0.2, 0.7138047138047138: 0.2, 0.7166947723440136: 0.1, 0.7154882154882155: 0.1, 0.7200674536256324: 0.1, 0.7188552188552189: 0.1, 0.7210084033613446: 0.1}]","[{0.4198988195615514: 0.2, 0.4191919191919191: 0.3, 0.4175084175084175: 0.1, 0.4215851602023608: 0.1, 0.4208754208754209: 0.2, 0.4184873949579832: 0.1}]","[{0.5497470489038786: 0.1, 0.5521885521885521: 0.3, 0.5564924114671164: 0.1, 0.5538720538720538: 0.1, 0.5555555555555556: 0.1, 0.5598650927487353: 0.1, 0.5606060606060607: 0.1, 0.5596638655462185: 0.1}]","[{0.254637436762226: 0.1, 0.2525252525252525: 0.2, 0.2508417508417508: 0.1, 0.2495784148397976: 0.1, 0.2474747474747474: 0.1, 0.2457912457912457: 0.2, 0.2462057335581787: 0.1, 0.2436974789915966: 0.1}]","[{0.5615514333895447: 0.1, 0.563973063973064: 0.1, 0.5673400673400673: 0.2, 0.5716694772344013: 0.1, 0.574074074074074: 0.1, 0.5757575757575758: 0.2, 0.5784148397976392: 0.1, 0.5747899159663865: 0.1}]","[{0.3608768971332209: 0.1, 0.3619528619528619: 0.1, 0.3636363636363636: 0.3, 0.3642495784148398: 0.1, 0.3653198653198652: 0.1, 0.3625632377740304: 0.1, 0.3602693602693603: 0.1, 0.3596638655462185: 0.1}]","[{0.2209106239460371: 0.2, 0.2222222222222222: 0.4, 0.2205387205387205: 0.1, 0.2225969645868465: 0.1, 0.2188552188552188: 0.1, 0.2184873949579832: 0.1}]","[{0.3069139966273188: 0.1, 0.308080808080808: 0.3, 0.3097643097643098: 0.2, 0.3086003372681281: 0.1, 0.3102866779089376: 0.1, 0.3080808080808081: 0.1, 0.307563025210084: 0.1}]"
18,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.6426174496644295: 0.1, 0.6448911222780569: 0.1, 0.6465661641541038: 0.2, 0.6471571906354515: 0.1, 0.6505016722408027: 0.1, 0.6477462437395659: 0.2, 0.645: 0.1, 0.6405990016638935: 0.1}]","[{0.662751677852349: 0.1, 0.6633165829145728: 0.1, 0.6599664991624791: 0.1, 0.6566164154103853: 0.1, 0.6588628762541806: 0.1, 0.6605351170568561: 0.1, 0.659432387312187: 0.1, 0.66110183639399: 0.1, 0.6583333333333333: 0.1, 0.658901830282862: 0.1}]","[{0.7231543624161074: 0.1, 0.7185929648241206: 0.2, 0.7169179229480738: 0.1, 0.7140468227424749: 0.1, 0.7157190635451505: 0.1, 0.7145242070116862: 0.1, 0.7178631051752922: 0.1, 0.7183333333333333: 0.1, 0.7171381031613977: 0.1}]","[{0.4177852348993288: 0.1, 0.4154103852596315: 0.3, 0.4130434782608695: 0.2, 0.4140233722871452: 0.1, 0.4156928213689482: 0.1, 0.415: 0.1, 0.415973377703827: 0.1}]","[{0.558724832214765: 0.1, 0.5561139028475712: 0.1, 0.559463986599665: 0.1, 0.5611390284757118: 0.1, 0.5618729096989967: 0.1, 0.5652173913043479: 0.1, 0.5626043405676127: 0.1, 0.5609348914858097: 0.1, 0.5633333333333332: 0.1, 0.5607321131447587: 0.1}]","[{0.2432885906040268: 0.1, 0.2412060301507537: 0.1, 0.2395309882747068: 0.2, 0.2391304347826086: 0.1, 0.2391304347826087: 0.1, 0.2370617696160267: 0.1, 0.2353923205342237: 0.1, 0.235: 0.1, 0.2329450915141431: 0.1}]","[{0.5738255033557047: 0.1, 0.5745393634840871: 0.1, 0.5728643216080402: 0.1, 0.5711892797319933: 0.1, 0.5702341137123745: 0.1, 0.5719063545150501: 0.1, 0.5742904841402338: 0.2, 0.575: 0.1, 0.5740432612312812: 0.1}]","[{0.360738255033557: 0.1, 0.3618090452261306: 0.1, 0.3634840871021775: 0.1, 0.3651591289782244: 0.1, 0.3662207357859532: 0.1, 0.3645484949832775: 0.1, 0.3639398998330551: 0.2, 0.3649999999999999: 0.1, 0.3660565723793677: 0.1}]","[{0.2181208053691275: 0.1, 0.2177554438860971: 0.3, 0.2190635451505016: 0.2, 0.2186978297161936: 0.2, 0.2166666666666666: 0.1, 0.2179700499168053: 0.1}]","[{0.3070469798657718: 0.1, 0.3065326633165829: 0.3, 0.3076923076923077: 0.2, 0.3055091819699499: 0.2, 0.3033333333333333: 0.1, 0.3044925124792013: 0.1}]"
19,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.6362126245847176: 0.2, 0.6372712146422629: 0.1, 0.6368159203980099: 0.1, 0.6324503311258278: 0.1, 0.6330578512396694: 0.1, 0.6303630363036303: 0.1, 0.6276771004942339: 0.1, 0.6282894736842105: 0.1, 0.6272577996715928: 0.1}]","[{0.6578073089700996: 0.1, 0.6572379367720467: 0.1, 0.6561461794019934: 0.1, 0.6517412935323382: 0.1, 0.6506622516556291: 0.1, 0.6479338842975206: 0.1, 0.6485148514851484: 0.1, 0.6457990115321252: 0.1, 0.6463815789473685: 0.1, 0.6436781609195402: 0.1}]","[{0.7192691029900332: 0.1, 0.7204658901830283: 0.1, 0.717607973421927: 0.1, 0.7180762852404643: 0.1, 0.7152317880794702: 0.1, 0.7140495867768595: 0.1, 0.7128712871287128: 0.1, 0.71334431630972: 0.1, 0.7154605263157894: 0.1, 0.7142857142857143: 0.1}]","[{0.4136212624584717: 0.1, 0.4126455906821963: 0.1, 0.4119601328903654: 0.1, 0.4112769485903814: 0.1, 0.412251655629139: 0.1, 0.4115702479338843: 0.1, 0.4092409240924092: 0.1, 0.4069192751235584: 0.1, 0.4078947368421052: 0.1, 0.4088669950738916: 0.1}]","[{0.5614617940199336: 0.2, 0.5607321131447587: 0.1, 0.5638474295190713: 0.1, 0.5629139072847682: 0.1, 0.5636363636363636: 0.1, 0.5610561056105611: 0.1, 0.5601317957166392: 0.1, 0.5608552631578947: 0.1, 0.5632183908045977: 0.1}]","[{0.2308970099667774: 0.2, 0.2329450915141431: 0.1, 0.2305140961857379: 0.1, 0.2317880794701987: 0.1, 0.2297520661157024: 0.1, 0.2277227722772277: 0.1, 0.228995057660626: 0.1, 0.2302631578947368: 0.1, 0.2315270935960591: 0.1}]","[{0.574750830564784: 0.1, 0.5773710482529117: 0.1, 0.5730897009966778: 0.1, 0.5737976782752903: 0.1, 0.576158940397351: 0.1, 0.5768595041322313: 0.1, 0.5775577557755776: 0.1, 0.5799011532125206: 0.1, 0.5773026315789473: 0.1, 0.5779967159277504: 0.1}]","[{0.3637873754152823: 0.1, 0.3660565723793677: 0.1, 0.3637873754152824: 0.1, 0.3615257048092869: 0.1, 0.3592715231788079: 0.1, 0.3570247933884297: 0.1, 0.3580858085808581: 0.1, 0.3558484349258649: 0.1, 0.3552631578947368: 0.1, 0.3530377668308703: 0.1}]","[{0.2159468438538205: 0.1, 0.2146422628951747: 0.1, 0.2142857142857143: 0.1, 0.2155887230514096: 0.1, 0.216887417218543: 0.1, 0.2165289256198347: 0.1, 0.2161716171617161: 0.1, 0.2158154859967051: 0.1, 0.2138157894736842: 0.1, 0.2118226600985222: 0.1}]","[{0.3056478405315614: 0.1, 0.3044925124792013: 0.1, 0.3023255813953488: 0.1, 0.3034825870646766: 0.1, 0.3029801324503311: 0.1, 0.3008264462809917: 0.1, 0.3003300330033003: 0.1, 0.3014827018121911: 0.1, 0.2993421052631578: 0.1, 0.2988505747126437: 0.1}]"
